speaker,vowel,F1_50,F2_50,participant_age_category,participant_gender,participant_nz_ethnic,word_freq,word,time,vowel_duration,articulation_rate,following_segment_category,amplitude
QB_NZ_M_287,STRUT,742,1386,26-35,M,NZ European,69,word_48622,374.67,0.1,4.6,labial,60.825966139734916
QB_NZ_M_287,TRAP,631,1922,26-35,M,NZ European,6461,word_13517,379.01,0.04,4.6316,other,67.60186330154711
QB_NZ_M_287,LOT,592,799,26-35,M,NZ European,759,word_12195,379.48,0.1,4.6316,other,65.80203072079384
QB_NZ_M_287,DRESS,429,1842,26-35,M,NZ European,3318,word_14972,379.72,0.04,4.6316,other,63.24385869848313
QB_NZ_M_287,FLEECE,522,1808,26-35,M,NZ European,43071,word_21555,380.66,0.09,4.6316,other,56.369975560092264
QB_NZ_M_287,STRUT,611,1074,26-35,M,NZ European,835,word_27880,381.69,0.05,4.6316,velar,60.21776851709654
QB_NZ_M_287,THOUGHT,428,1025,26-35,M,NZ European,11914,word_22132,384.146,0.06,5.4705,other,66.25580516282218
QB_NZ_M_287,STRUT,635,1229,26-35,M,NZ European,835,word_27880,387.226,0.05,5.4705,velar,63.003970753105975
QB_NZ_M_287,START,696,1515,26-35,M,NZ European,173,word_28400,388.116,0.13,5.4705,other,66.27777557146052
QB_NZ_M_287,THOUGHT,477,1006,26-35,M,NZ European,11914,word_22132,391.81,0.09,4.3993,other,74.03495810615334
QB_NZ_M_287,TRAP,578,1894,26-35,M,NZ European,550,word_26341,393.6,0.11,4.3993,other,63.783563472025655
QB_NZ_M_287,TRAP,570,2095,26-35,M,NZ European,4204,word_22892,395.95,0.08,4.3993,velar,66.33632637140113
QB_NZ_M_287,LOT,603,1025,26-35,M,NZ European,218,word_37361,399.41,0.1,4.5802,other,69.82689426730256
QB_NZ_M_287,THOUGHT,483,1137,26-35,M,NZ European,0,word_42351,399.71,0.03,4.5802,other,64.93603335111173
QB_NZ_M_287,GOOSE,339,1859,26-35,M,NZ European,1330,word_41661,400.04,0.03,4.5802,other,66.06446625248631
QB_NZ_M_287,LOT,575,878,26-35,M,NZ European,142,word_43399,401.31,0.05,4.5802,velar,69.57306454146297
QB_NZ_M_287,KIT,514,1542,26-35,M,NZ European,366,word_26234,402.16,0.05,4.5802,velar,69.26191212537404
QB_NZ_M_287,GOOSE,352,1706,26-35,M,NZ European,2038,word_44765,403.6,0.04,4.5802,labial,51.75713087594879
QB_NZ_M_287,STRUT,695,1323,26-35,M,NZ European,22,word_31892,406.95,0.05,6.2678,velar,64.83261020986674
QB_NZ_M_287,LOT,547,992,26-35,M,NZ European,311,word_28499,408.79,0.03,6.2678,labial,64.03485276164056
QB_NZ_M_287,STRUT,664,1589,26-35,M,NZ European,398,word_28750,409.17,0.08,6.2678,other,63.85013800561861
QB_NZ_M_287,TRAP,609,1788,26-35,M,NZ European,4204,word_22892,411.22,0.04,6.5089,velar,64.35715376799234
QB_NZ_M_287,DRESS,419,2305,26-35,M,NZ European,6937,word_14984,411.49,0.03,6.5089,other,62.31059338799408
QB_NZ_M_287,GOOSE,350,1805,26-35,M,NZ European,19011,word_44272,412.01,0.03,6.5089,labial,64.4151652065403
QB_NZ_M_287,FLEECE,438,2212,26-35,M,NZ European,43071,word_21555,412.32,0.12,6.5089,other,59.03086026114728
QB_NZ_M_287,DRESS,439,1688,26-35,M,NZ European,9931,word_38744,413.71,0.04,6.5089,other,63.68047597254097
QB_NZ_M_287,STRUT,579,1383,26-35,M,NZ European,16880,word_43978,414.04,0.06,6.5089,other,66.16281074846499
QB_NZ_M_287,KIT,577,1616,26-35,M,NZ European,3825,word_40171,414.29,0.06,6.5089,other,61.002296805811554
QB_NZ_M_287,GOOSE,516,1559,26-35,M,NZ European,1769,word_11259,420.62,0.11,3.8147,other,74.69177108394443
QB_NZ_M_287,GOOSE,439,1732,26-35,M,NZ European,1028,word_39592,421.34,0.14,3.8147,other,71.23821480486512
QB_NZ_M_287,NURSE,503,1781,26-35,M,NZ European,56,word_34747,421.53,0.11,3.8147,other,68.36244321991431
QB_NZ_M_287,TRAP,474,1627,26-35,M,NZ European,4204,word_22892,422.76,0.07,3.8147,velar,66.25724466224645
QB_NZ_M_287,DRESS,373,2203,26-35,M,NZ European,260,word_31681,425.8,0.05,4.2773,other,65.85724319029893
QB_NZ_M_287,FLEECE,485,1701,26-35,M,NZ European,4546,word_31236,428.63,0.06,4.2773,other,54.69953913489216
QB_NZ_M_287,FLEECE,457,1690,26-35,M,NZ European,5352,word_27355,428.92,0.07,4.2773,labial,60.881174567323995
QB_NZ_M_287,FLEECE,417,1927,26-35,M,NZ European,4480,word_39313,429.05,0.03,4.2773,other,54.23350933073507
QB_NZ_M_287,GOOSE,435,2031,26-35,M,NZ European,1487,word_45024,434.76,0.03,7.4176,other,66.7732321354662
QB_NZ_M_287,START,679,1603,26-35,M,NZ European,6375,word_22254,437.26,0.07,7.4176,other,63.455547081682084
QB_NZ_M_287,DRESS,445,1867,26-35,M,NZ European,2467,word_14097,437.67,0.04,7.4176,other,59.458119457414874
QB_NZ_M_287,TRAP,601,1968,26-35,M,NZ European,688,word_42236,441.21,0.05,4.0521,labial,68.97873766673293
QB_NZ_M_287,THOUGHT,503,629,26-35,M,NZ European,2316,word_19468,448.35,0.08,6.3596,other,69.90993718415532
QB_NZ_M_287,TRAP,500,2170,26-35,M,NZ European,11,word_48645,450.07,0.03,6.3596,velar,70.7903463033975
QB_NZ_M_287,FOOT,515,1114,26-35,M,NZ European,2329,word_19893,452.64,0.07,6.3596,velar,76.5659201660266
QB_NZ_M_287,FOOT,499,1142,26-35,M,NZ European,2329,word_19893,454.12,0.08,3.8241,velar,74.57024386612395
QB_NZ_M_287,STRUT,728,1252,26-35,M,NZ European,3487,word_35472,454.58,0.07,3.8241,other,71.0867539543058
QB_NZ_M_287,FLEECE,400,2114,26-35,M,NZ European,22697,word_33947,456.32,0.15,3.8241,other,66.78071855863614
QB_NZ_M_287,DRESS,429,2042,26-35,M,NZ European,4662,word_26751,458.73,0.05,3.8241,other,66.07666933187772
QB_NZ_M_287,THOUGHT,435,1006,26-35,M,NZ European,5411,word_49047,459.46,0.05,3.8241,other,64.64351058200377
QB_NZ_M_287,KIT,509,1314,26-35,M,NZ European,4135,word_30322,462.43,0.06,5.2239,other,70.60377114087348
QB_NZ_M_287,KIT,503,1346,26-35,M,NZ European,4135,word_30322,462.82,0.04,5.2239,other,73.24666894789243
QB_NZ_M_287,LOT,625,1022,26-35,M,NZ European,936,word_28167,463.09,0.2,5.2239,velar,76.26757699578464
QB_NZ_M_287,GOOSE,487,1626,26-35,M,NZ European,18686,word_33587,465.31,0.11,5.2239,labial,69.82752874343642
QB_NZ_M_287,TRAP,559,1932,26-35,M,NZ European,3755,word_47484,465.49,0.15,5.2239,other,68.0575554345581
QB_NZ_M_287,THOUGHT,428,760,26-35,M,NZ European,11914,word_22132,466.53,0.12,5.2239,other,67.49838533474694
QB_NZ_M_287,START,833,1335,26-35,M,NZ European,13670,word_21963,467.74,0.22,5.9113,labial,72.78409342488398
QB_NZ_M_287,TRAP,545,2001,26-35,M,NZ European,2343,word_24657,472.65,0.03,5.9113,other,55.937502740039236
QB_NZ_M_287,FLEECE,487,1832,26-35,M,NZ European,48589,word_40466,472.85,0.06,5.9113,other,55.10903291876214
QB_NZ_M_287,TRAP,527,1967,26-35,M,NZ European,59,word_46630,473.01,0.08,5.9113,labial,57.21114111004596
QB_NZ_M_287,STRUT,654,1227,26-35,M,NZ European,34640,word_19184,475.76,0.03,4.8984,other,72.82017115860975
QB_NZ_M_287,KIT,589,1770,26-35,M,NZ European,9722,word_33996,475.9,0.06,4.8984,velar,72.51605419189802
QB_NZ_M_287,KIT,523,1636,26-35,M,NZ European,36,word_43057,476.54,0.04,4.8984,other,65.47773461716623
QB_NZ_M_287,DRESS,371,2202,26-35,M,NZ European,5236,word_29916,477.55,0.03,4.8984,other,65.15725296645635
QB_NZ_M_287,TRAP,551,1999,26-35,M,NZ European,509,word_46863,477.74,0.07,4.8984,velar,62.40861323647921
QB_NZ_M_287,KIT,453,1662,26-35,M,NZ European,478,word_27875,480.73,0.08,4.8984,other,71.56567051465638
QB_NZ_M_287,FLEECE,406,2106,26-35,M,NZ European,4546,word_31236,483.41,0.1,4.8984,other,66.03525406732197
QB_NZ_M_287,LOT,557,908,26-35,M,NZ European,4100,word_11702,485.77,0.13,3.3512,other,67.08892264897122
QB_NZ_M_287,LOT,578,1020,26-35,M,NZ European,3080,word_43875,487.28,0.1,3.3512,other,69.85504387249547
QB_NZ_M_287,START,756,1275,26-35,M,NZ European,8492,word_21838,487.94,0.2,3.3512,other,67.33072039474445
QB_NZ_M_287,STRUT,686,1329,26-35,M,NZ European,32863,word_17685,490.95,0.07,3.3512,labial,79.33183291784268
QB_NZ_M_287,STRUT,610,1151,26-35,M,NZ European,34640,word_19184,493.9,0.03,5.141,other,69.370205823088
QB_NZ_M_287,DRESS,453,1919,26-35,M,NZ European,3299,word_38040,494.85,0.08,5.141,other,71.84592674258255
QB_NZ_M_287,TRAP,600,2003,26-35,M,NZ European,688,word_42236,495.09,0.05,5.141,labial,68.77827022308233
QB_NZ_M_287,START,740,1364,26-35,M,NZ European,358,word_25014,496.4,0.09,5.141,other,67.1665476929366
QB_NZ_M_287,START,802,1597,26-35,M,NZ European,4944,word_12910,496.97,0.11,5.141,other,65.41139091739778
QB_NZ_M_287,LOT,614,1092,26-35,M,NZ European,521,word_47425,497.91,0.08,5.141,labial,68.8689482282909
QB_NZ_M_287,FLEECE,492,2140,26-35,M,NZ European,43071,word_21555,498.77,0.06,5.141,other,56.60578929099123
QB_NZ_M_287,THOUGHT,475,1030,26-35,M,NZ European,11914,word_22132,501.07,0.1,4.3344,other,70.1998791688776
QB_NZ_M_287,DRESS,414,2213,26-35,M,NZ European,13783,word_25039,502.22,0.12,4.3344,other,62.85849831100933
QB_NZ_M_287,STRUT,652,1448,26-35,M,NZ European,9026,word_44481,504.6,0.09,4.3344,other,63.50731601590542
QB_NZ_M_287,GOOSE,401,1755,26-35,M,NZ European,18686,word_33587,505.36,0.32,4.3344,other,61.92334472343302
QB_NZ_M_287,STRUT,600,1317,26-35,M,NZ European,15724,word_45935,506.87,0.03,4.3344,other,62.568857044586494
QB_NZ_M_287,DRESS,405,1991,26-35,M,NZ European,237,word_40953,507.17,0.08,4.3344,other,61.193342976201244
QB_NZ_M_287,KIT,484,1640,26-35,M,NZ European,1801,word_33124,510.05,0.09,4.4077,labial,75.03142371960656
QB_NZ_M_287,TRAP,556,1973,26-35,M,NZ European,315,word_17758,515,0.08,5.4475,other,67.35239714605873
QB_NZ_M_287,STRUT,635,1238,26-35,M,NZ European,34640,word_19184,516.31,0.03,5.4475,other,73.78570134160957
QB_NZ_M_287,KIT,567,1718,26-35,M,NZ European,9722,word_33996,516.47,0.07,5.4475,velar,72.00882085347219
QB_NZ_M_287,DRESS,389,2041,26-35,M,NZ European,797,word_31536,517.05,0.06,5.4475,labial,64.5111243764668
QB_NZ_M_287,DRESS,420,1897,26-35,M,NZ European,644,word_33053,517.36,0.09,5.4475,labial,69.69683799835127
QB_NZ_M_287,FLEECE,456,1989,26-35,M,NZ European,5527,word_31778,520.63,0.11,5.4475,other,64.92011501001822
QB_NZ_M_287,THOUGHT,435,906,26-35,M,NZ European,11914,word_22132,521.91,0.07,4.6095,other,69.999547325544
QB_NZ_M_287,GOOSE,485,1408,26-35,M,NZ European,4552,word_39067,524.93,0.26,4.6095,other,67.31493321881179
QB_NZ_M_287,KIT,526,1815,26-35,M,NZ European,10234,word_14100,529.15,0.05,4.6095,other,58.14089393061666
QB_NZ_M_287,THOUGHT,446,849,26-35,M,NZ European,7749,word_18348,529.91,0.03,4.6095,other,72.75886827860782
QB_NZ_M_287,KIT,562,1776,26-35,M,NZ European,8,word_44719,538.06,0.05,4.8295,labial,71.83646868885307
QB_NZ_M_287,GOOSE,318,2101,26-35,M,NZ European,2436,word_28102,541.19,0.03,5.3571,other,63.67359880804797
QB_NZ_M_287,DRESS,396,2007,26-35,M,NZ European,3028,word_13347,541.75,0.07,5.3571,other,61.192828184670404
QB_NZ_M_287,TRAP,467,1812,26-35,M,NZ European,1081,word_18894,542.38,0.08,5.3571,velar,57.31914189949978
QB_NZ_M_287,TRAP,648,1782,26-35,M,NZ European,4204,word_22892,544.66,0.03,5.2006,velar,68.37892031821231
QB_NZ_M_287,KIT,519,1260,26-35,M,NZ European,1004,word_14917,545.72,0.03,5.2006,other,65.29302087474174
QB_NZ_M_287,DRESS,358,2385,26-35,M,NZ European,5236,word_29916,547.21,0.04,5.2006,other,64.19234494267704
QB_NZ_M_287,THOUGHT,353,611,26-35,M,NZ European,7749,word_18348,547.42,0.06,5.2006,other,65.01087156429006
QB_NZ_M_287,THOUGHT,433,926,26-35,M,NZ European,7749,word_18348,549.53,0.03,5.2006,other,62.57484773330968
QB_NZ_M_287,KIT,480,1849,26-35,M,NZ European,813,word_43100,549.92,0.03,5.2006,velar,61.31564764733114
QB_NZ_M_287,LOT,514,795,26-35,M,NZ European,3371,word_46923,551.11,0.08,4.7826,velar,60.75162152790984
QB_NZ_M_287,GOOSE,404,1594,26-35,M,NZ European,7540,word_46896,551.51,0.05,4.7826,other,63.47259102744589
QB_NZ_M_287,STRUT,659,1336,26-35,M,NZ European,14049,word_24727,557.1,0.1,4.7826,other,64.18654436516498
QB_NZ_M_287,KIT,495,1614,26-35,M,NZ European,53917,word_32378,557.96,0.05,4.7826,labial,60.36145268703889
QB_NZ_M_287,KIT,534,1599,26-35,M,NZ European,53917,word_32378,558.2,0.11,4.7826,labial,58.643297766002384
QB_NZ_M_287,DRESS,379,1894,26-35,M,NZ European,6937,word_14984,558.41,0.04,4.7826,other,61.89530382576598
QB_NZ_M_287,STRUT,661,1465,26-35,M,NZ European,8758,word_39471,558.82,0.1,4.7826,other,65.1888341358826
QB_NZ_M_287,TRAP,542,1913,26-35,M,NZ European,518,word_42463,559.05,0.06,4.7826,labial,60.220598444940194
QB_NZ_M_287,DRESS,383,2249,26-35,M,NZ European,13783,word_25039,560.85,0.11,4.7619,other,63.646617677061464
QB_NZ_M_287,GOOSE,358,2056,26-35,M,NZ European,2437,word_39117,562.06,0.04,4.7619,other,65.13722435379503
QB_NZ_M_287,KIT,487,1621,26-35,M,NZ European,5476,word_43214,570.31,0.04,4.7619,velar,56.67625043287306
QB_NZ_M_287,LOT,510,1018,26-35,M,NZ European,5151,word_21201,571.3,0.04,4.7619,labial,59.14932087665509
QB_NZ_M_287,LOT,478,1197,26-35,M,NZ European,4100,word_11702,577.01,0.03,4.5942,other,59.108584475741914
QB_NZ_M_287,TRAP,539,1734,26-35,M,NZ European,0,word_46939,577.17,0.04,4.5942,velar,58.126854652429046
QB_NZ_M_287,THOUGHT,423,791,26-35,M,NZ European,11914,word_22132,579.58,0.11,4.5942,other,64.54819473601907
QB_NZ_M_287,NURSE,477,1644,26-35,M,NZ European,13479,word_38475,580.13,0.08,4.5942,other,66.08615721923553
QB_NZ_M_287,NURSE,488,1660,26-35,M,NZ European,97,word_43878,580.33,0.06,4.5942,other,62.85865002274653
QB_NZ_M_287,GOOSE,505,1660,26-35,M,NZ European,18686,word_33587,581.05,0.11,4.5942,labial,60.24605772517904
QB_NZ_M_287,TRAP,530,1860,26-35,M,NZ European,3755,word_47484,581.22,0.07,4.5942,other,60.37947654076849
QB_NZ_M_287,NURSE,487,1653,26-35,M,NZ European,438,word_31621,581.64,0.07,4.5942,other,60.92174864904067
QB_NZ_M_287,THOUGHT,442,1243,26-35,M,NZ European,5411,word_49047,582.3,0.05,4.5942,other,52.68470470611595
QB_NZ_M_287,STRUT,756,1592,26-35,M,NZ European,129,word_25504,583.84,0.11,3.2999,other,70.09954181613857
QB_NZ_M_287,LOT,597,937,26-35,M,NZ European,688,word_32097,584.65,0.1,3.2999,labial,61.38977502629799
QB_NZ_M_287,DRESS,392,2146,26-35,M,NZ European,237,word_40953,587.05,0.07,3.2999,other,70.25314671298503
QB_NZ_M_287,DRESS,434,2120,26-35,M,NZ European,3099,word_49264,589.05,0.07,3.2999,other,61.67215449710617
QB_NZ_M_287,START,910,1396,26-35,M,NZ European,13670,word_21963,589.63,0.3,3.2999,labial,64.91147127374799
QB_NZ_M_287,DRESS,405,1968,26-35,M,NZ European,644,word_33053,593.32,0.1,4.5627,labial,72.99013937310532
QB_NZ_M_287,NURSE,537,1614,26-35,M,NZ European,97,word_43878,593.67,0.07,4.5627,other,60.286211555835834
QB_NZ_M_287,LOT,609,852,26-35,M,NZ European,5724,word_42963,595.55,0.04,4.5627,other,59.35002948246688
QB_NZ_M_287,TRAP,551,1889,26-35,M,NZ European,785,word_33612,595.8,0.1,4.5627,labial,61.11215035946539
QB_NZ_M_287,THOUGHT,436,920,26-35,M,NZ European,11914,word_22132,596.4,0.08,4.5627,other,59.20332813940513
QB_NZ_M_287,NURSE,471,1646,26-35,M,NZ European,438,word_31621,599.13,0.11,4.7158,other,66.72187504762442
QB_NZ_M_287,NURSE,469,1284,26-35,M,NZ European,950,word_20903,601.29,0.09,4.7158,other,62.970475229328784
QB_NZ_M_287,KIT,458,1452,26-35,M,NZ European,4843,word_20397,603.54,0.23,4.7158,other,73.01755486792831
QB_NZ_M_287,THOUGHT,447,882,26-35,M,NZ European,9,word_37136,604.31,0.14,4.7158,other,70.50760956478183
QB_NZ_M_287,DRESS,369,2030,26-35,M,NZ European,3112,word_16296,605.82,0.06,4.7158,other,70.39264629005574
QB_NZ_M_287,LOT,552,949,26-35,M,NZ European,5724,word_42963,609.01,0.1,5.1748,other,62.122945397598414
QB_NZ_M_287,TRAP,502,2034,26-35,M,NZ European,785,word_33612,610.49,0.1,5.1748,labial,62.82496487109175
QB_NZ_M_287,THOUGHT,426,765,26-35,M,NZ European,11914,word_22132,612.42,0.13,5.1748,other,56.436788112937286
QB_NZ_M_287,STRUT,581,1294,26-35,M,NZ European,1154,word_26889,613.16,0.06,5.1748,labial,62.839270111839205
QB_NZ_M_287,LOT,574,1251,26-35,M,NZ European,12146,word_22143,613.78,0.03,5.1748,labial,48.33058325048245
QB_NZ_M_287,LOT,577,1095,26-35,M,NZ European,4100,word_11702,615.98,0.04,5.1748,other,57.93596229914729
QB_NZ_M_287,KIT,479,1449,26-35,M,NZ European,391,word_16723,618.628,0.03,5.296,velar,54.901873945979204
QB_NZ_M_287,DRESS,445,2022,26-35,M,NZ European,2571,word_20240,618.938,0.07,5.296,other,66.46293404245974
QB_NZ_M_287,DRESS,414,2021,26-35,M,NZ European,212,word_19776,620.618,0.08,5.296,velar,61.69997502293686
QB_NZ_M_287,LOT,556,1005,26-35,M,NZ European,1023,word_16186,620.968,0.15,5.296,velar,60.52171619820016
QB_NZ_M_287,THOUGHT,438,917,26-35,M,NZ European,21873,word_23063,635.347,0.09,4.8913,other,64.2192256995541
QB_NZ_M_287,DRESS,445,1792,26-35,M,NZ European,4278,word_41066,635.597,0.07,4.8913,other,67.20085027063857
QB_NZ_M_287,KIT,460,1801,26-35,M,NZ European,1344,word_33297,640.951,0.03,5.0633,other,74.76474068202415
QB_NZ_M_287,STRUT,641,1273,26-35,M,NZ European,14049,word_24727,641.131,0.09,5.0633,other,71.69948930260396
QB_NZ_M_287,GOOSE,417,1644,26-35,M,NZ European,2038,word_44765,641.541,0.15,5.0633,labial,65.18831723949738
QB_NZ_M_287,THOUGHT,394,617,26-35,M,NZ European,10720,word_43809,641.981,0.21,5.0633,other,69.68229430901592
QB_NZ_M_287,TRAP,581,1961,26-35,M,NZ European,688,word_42236,643.011,0.09,5.0633,labial,58.59457098365253
QB_NZ_M_287,STRUT,645,1299,26-35,M,NZ European,11754,word_24468,645.731,0.06,5.0633,labial,76.77518893476854
QB_NZ_M_287,TRAP,536,1748,26-35,M,NZ European,4204,word_22892,646.291,0.07,5.0633,velar,65.82082951277314
QB_NZ_M_287,DRESS,371,2176,26-35,M,NZ European,797,word_31536,648.83,0.08,4.7138,labial,65.1847578244674
QB_NZ_M_287,NURSE,519,1571,26-35,M,NZ European,56,word_34747,649.38,0.12,4.7138,other,57.949735446887445
QB_NZ_M_287,KIT,507,1804,26-35,M,NZ European,5237,word_25046,651.18,0.07,4.7138,other,62.9943941920339
QB_NZ_M_287,TRAP,543,1862,26-35,M,NZ European,4204,word_22892,651.29,0.06,4.7138,velar,60.20764927106911
QB_NZ_M_287,FLEECE,443,1823,26-35,M,NZ European,286,word_18543,651.94,0.09,4.7138,other,56.87470849477363
QB_NZ_M_287,FOOT,470,1252,26-35,M,NZ European,1367,word_48264,652.32,0.06,4.7138,other,57.15381134710374
QB_NZ_M_287,LOT,595,1128,26-35,M,NZ European,3080,word_43875,660.16,0.1,4.8059,other,62.26028518180128
QB_NZ_M_287,DRESS,360,2120,26-35,M,NZ European,5236,word_29916,661.19,0.05,4.8059,other,58.572293558180974
QB_NZ_M_287,DRESS,400,2073,26-35,M,NZ European,2812,word_29967,661.35,0.09,4.8059,other,61.57898528660214
QB_NZ_M_287,LOT,560,1441,26-35,M,NZ European,3080,word_43875,662.76,0.05,4.8059,other,65.11469380341116
QB_NZ_M_287,KIT,519,1498,26-35,M,NZ European,906,word_31074,663.44,0.03,4.8059,labial,59.862544869312764
QB_NZ_M_287,FLEECE,475,2048,26-35,M,NZ European,2178,word_32739,663.7,0.12,4.8059,other,61.679984651473255
QB_NZ_M_287,FLEECE,536,1985,26-35,M,NZ European,1565,word_27165,665.482,0.18,5.6075,other,56.878750321547464
QB_NZ_M_287,FLEECE,466,1997,26-35,M,NZ European,26215,word_38735,667.792,0.08,5.6075,labial,56.914307919435814
QB_NZ_M_287,DRESS,373,2025,26-35,M,NZ European,47,word_34409,668.392,0.04,5.6075,other,57.81944312365934
QB_NZ_M_287,TRAP,561,1995,26-35,M,NZ European,17657,word_14675,670.832,0.08,5.2308,velar,59.00918196599507
QB_NZ_M_287,THOUGHT,387,1086,26-35,M,NZ European,11914,word_22132,675.081,0.07,4.8433,other,56.06093005998061
QB_NZ_M_287,STRUT,590,1733,26-35,M,NZ European,434,word_47314,675.551,0.05,4.8433,other,61.53169787941548
QB_NZ_M_287,GOOSE,308,1989,26-35,M,NZ European,3828,word_33129,682.85,0.03,4.3972,other,64.5986397512038
QB_NZ_M_287,DRESS,418,2426,26-35,M,NZ European,613,word_18613,688.74,0.06,4.3972,other,60.06267709899894
QB_NZ_M_287,TRAP,560,2046,26-35,M,NZ European,167,word_22872,689.06,0.07,4.3972,other,59.17838108284228
QB_NZ_M_287,STRUT,598,1260,26-35,M,NZ European,0,word_21098,707.09,0.03,5.8655,other,69.87891377488597
QB_NZ_M_287,TRAP,570,1622,26-35,M,NZ European,4204,word_22892,707.3,0.06,5.8655,velar,62.795994976572366
